subj_idx,date,trialnum,stim,response,rt
423,2017-11-24,18,1,0,5.21
423,2017-11-24,20,2,1,29.74
423,2017-11-24,21,1,0,3.88
423,2017-11-24,23,1,1,26.88
423,2017-11-24,24,2,1,8.92
423,2017-11-24,25,1,0,59.94
423,2017-11-24,26,2,1,0.65
423,2017-11-24,27,1,1,8.76
423,2017-11-24,28,2,1,5.89
423,2017-11-24,29,1,1,4.3
423,2017-11-24,30,2,1,6.55
423,2017-11-24,31,1,0,9.6
423,2017-11-24,33,1,1,40.39
423,2017-11-24,35,2,1,38.89
423,2017-11-24,36,2,1,3.22
423,2017-11-24,37,1,1,10.55
423,2017-11-24,38,2,1,14.94
423,2017-11-24,39,1,1,4.73
423,2017-11-24,40,2,1,5.67
423,2017-11-24,41,2,1,6.13
423,2017-11-24,42,2,1,6.39
423,2017-11-24,43,2,0,2.78
423,2017-11-24,44,2,1,7.05
423,2017-11-24,45,1,1,0.84
423,2017-11-24,47,1,0,30.93
423,2017-11-24,48,2,1,10.37
423,2017-11-24,49,1,0,33.04
423,2017-11-24,50,2,1,26.42
423,2017-11-25,1,2,1,1.93
423,2017-11-25,2,2,1,5.71
423,2017-11-25,3,1,0,7.05
423,2017-11-25,4,1,1,6.83
423,2017-11-25,5,2,1,1.12
423,2017-11-25,6,2,1,0.06
423,2017-11-25,7,1,0,2.6
423,2017-11-25,8,1,1,10.12
423,2017-11-25,9,1,1,5.59
423,2017-11-25,10,2,1,2.12
423,2017-11-25,11,1,1,2.02
423,2017-11-25,12,2,1,7.54
423,2017-11-25,13,1,0,4.12
423,2017-11-25,14,1,1,12.27
423,2017-11-25,15,1,1,5.75
423,2017-11-25,16,2,1,14.11
423,2017-11-25,17,2,1,6.55
423,2017-11-25,18,2,0,4.5
423,2017-11-25,19,1,1,0.5
423,2017-11-25,20,1,1,2.63
423,2017-11-25,21,2,0,14.55
423,2017-11-25,22,2,1,1.96
423,2017-11-25,23,1,1,1.49
423,2017-11-25,24,1,1,13.27
423,2017-11-25,25,2,1,5.92
423,2017-11-25,26,1,0,6.68
423,2017-11-25,27,2,1,7.29
423,2017-11-25,28,2,0,6.17
423,2017-11-25,29,1,1,2.9
423,2017-11-25,30,2,1,11.14
423,2017-11-25,31,2,0,7.33
423,2017-11-25,32,1,1,0.75
423,2017-11-25,33,2,1,11.34
423,2017-11-25,34,1,1,0.71
423,2017-11-25,35,2,1,9.69
423,2017-11-25,36,1,1,0.26
423,2017-11-25,37,1,1,0.58
423,2017-11-25,38,1,1,9.06
423,2017-11-25,39,2,1,11.78
423,2017-11-25,40,1,1,0.54
423,2017-11-25,41,1,1,10.3
423,2017-11-25,42,2,1,14.73
423,2017-11-25,43,1,1,0.79
423,2017-11-25,44,2,1,11.32
423,2017-11-25,45,2,1,4.61
423,2017-11-25,46,1,1,0.82
423,2017-11-25,47,1,0,266.15
423,2017-11-25,49,2,1,1.71
423,2017-11-25,50,2,1,0.53
423,2017-11-26,1,2,1,1.51
423,2017-11-26,2,2,1,1.38
423,2017-11-26,3,2,0,6.11
423,2017-11-26,4,1,1,3.13
423,2017-11-26,5,1,0,7.47
423,2017-11-26,6,1,1,0.41
423,2017-11-26,7,2,1,1.72
423,2017-11-26,8,2,1,2.45
423,2017-11-26,9,1,1,2.23
423,2017-11-26,10,1,1,5.01
423,2017-11-26,11,1,0,7.19
423,2017-11-26,12,2,1,3.34
423,2017-11-26,13,2,1,1.21
423,2017-11-26,14,1,1,0.82
423,2017-11-26,15,1,1,4.94
423,2017-11-26,16,2,1,4.36
423,2017-11-26,17,2,1,5.97
423,2017-11-26,18,1,1,1.3
423,2017-11-26,19,1,1,11.1
423,2017-11-26,20,1,1,4.88
423,2017-11-26,21,1,0,12.89
423,2017-11-26,22,1,1,6.83
423,2017-11-26,23,1,0,32.46
423,2017-11-26,24,2,1,3.66
423,2017-11-26,25,2,1,0.4
423,2017-11-26,26,2,1,0.63
423,2017-11-26,27,2,1,0.14
423,2017-11-26,28,2,1,6.5
423,2017-11-26,29,2,0,14.54
423,2017-11-26,30,1,1,0.19
423,2017-11-26,31,2,1,11.63
423,2017-11-26,32,1,0,2.13
423,2017-11-26,33,1,1,7.09
423,2017-11-26,34,2,1,6.1
423,2017-11-26,35,2,1,0.75
423,2017-11-26,36,1,0,2.72
423,2017-11-26,37,1,1,4.74
423,2017-11-26,38,2,1,6.48
423,2017-11-26,39,1,1,2.09
423,2017-11-26,40,1,0,59.68
423,2017-11-26,41,1,1,32.15
423,2017-11-26,42,2,1,12.66
423,2017-11-26,43,2,1,5
423,2017-11-26,44,1,1,2.09
423,2017-11-26,45,2,0,10.64
423,2017-11-26,46,1,1,0.05
423,2017-11-26,47,1,1,13.02
423,2017-11-26,48,2,1,14.08
423,2017-11-26,50,2,1,6.2
423,2017-11-27,2,1,1,21.89
423,2017-11-27,4,2,1,22.73
423,2017-11-27,5,1,1,2.24
423,2017-11-27,7,1,1,26.73
423,2017-11-27,8,2,0,86.23
423,2017-11-27,9,2,1,30.31
423,2017-11-27,10,2,1,4.32
423,2017-11-27,11,1,0,7.07
423,2017-11-27,12,1,0,7.63
423,2017-11-27,13,2,1,22.27
423,2017-11-27,14,2,1,0.88
423,2017-11-27,15,2,1,2.23
423,2017-11-27,16,1,1,2.6
423,2017-11-27,17,2,1,6.42
423,2017-11-27,18,2,1,2.9
423,2017-11-27,19,2,1,3.61
423,2017-11-27,20,2,1,5.01
423,2017-11-27,21,1,0,113.43
423,2017-11-27,22,1,1,21.26
423,2017-11-27,23,2,1,5.44
423,2017-11-27,24,2,1,1.13
423,2017-11-27,25,1,1,1.4
423,2017-11-27,26,2,1,6.28
423,2017-11-27,27,2,0,7.48
423,2017-11-27,28,2,1,0.58
423,2017-11-27,29,2,1,4.15
423,2017-11-27,30,2,1,6.64
423,2017-11-27,31,2,0,5.58
423,2017-11-27,32,2,1,0.76
423,2017-11-27,34,2,1,24
423,2017-11-27,35,2,1,0.06
423,2017-11-27,36,1,1,2.72
423,2017-11-27,38,2,0,26.05
423,2017-11-27,39,1,1,2.9
423,2017-11-27,40,2,1,7.97
423,2017-11-27,41,1,1,0.37
423,2017-11-27,43,2,1,23.2
423,2017-11-27,44,1,1,0.12
423,2017-11-27,45,1,1,9.72
423,2017-11-27,50,1,1,23.78
423,2017-11-28,2,2,1,0.28
423,2017-11-28,3,1,1,8.21
423,2017-11-28,4,1,1,4.11
423,2017-11-28,5,1,1,0.14
423,2017-11-28,6,2,1,2.87
423,2017-11-28,7,2,1,0.56
423,2017-11-28,8,2,1,2.63
423,2017-11-28,9,1,1,6.46
423,2017-11-28,10,1,1,3.43
423,2017-11-28,11,2,1,2.47
423,2017-11-28,12,2,1,0.55
423,2017-11-28,14,1,1,25.3
423,2017-11-28,15,2,0,9.71
423,2017-11-28,16,2,1,5.41
423,2017-11-28,17,2,1,2.62
423,2017-11-28,18,1,0,31.52
423,2017-11-28,19,1,0,0.13
423,2017-11-28,20,2,1,51.77
423,2017-11-28,21,2,1,7.65
423,2017-11-28,22,2,1,1.32
423,2017-11-28,23,2,1,7.01
423,2017-11-28,24,1,1,1.37
423,2017-11-28,25,1,1,8.06
423,2017-11-28,26,1,0,110.41
423,2017-11-28,27,2,1,24.22
423,2017-11-28,28,1,1,2.96
423,2017-11-28,29,1,1,8.09
423,2017-11-28,30,2,1,5.15
423,2017-11-28,31,2,1,8.86
423,2017-11-28,32,1,1,2.08
423,2017-11-28,33,2,1,9.09
423,2017-11-28,34,1,1,0.06
423,2017-11-28,36,2,1,26.59
423,2017-11-28,37,2,0,9.94
423,2017-11-28,38,1,1,1.7
423,2017-11-28,39,1,1,6.9
423,2017-11-28,40,2,1,7.29
423,2017-11-28,41,2,0,3.86
423,2017-11-28,42,1,1,0.24
423,2017-11-28,43,2,1,5.66
423,2017-11-28,44,2,0,5.69
423,2017-11-28,45,2,1,0.82
423,2017-11-28,47,1,1,0.84
423,2017-11-28,51,1,1,23.56
423,2017-11-29,1,2,1,0.64
423,2017-11-29,2,2,1,4.94
423,2017-11-29,3,1,0,29.24
423,2017-11-29,5,2,1,45.12
423,2017-11-29,6,2,1,1.27
423,2017-11-29,7,1,0,49.44
423,2017-11-29,8,1,1,23
423,2017-11-29,9,2,1,3.55
423,2017-11-29,10,1,0,28.89
423,2017-11-29,11,2,1,22.8
423,2017-11-29,12,2,0,8.68
423,2017-11-29,13,2,1,3.6
423,2017-11-29,14,2,1,3.94
423,2017-11-29,15,2,1,2.05
423,2017-11-29,16,1,1,1.14
423,2017-11-29,17,2,1,3.65
423,2017-11-29,18,1,1,1.99
423,2017-11-29,19,2,1,2.81
423,2017-11-29,21,2,1,24.28
423,2017-11-29,22,2,1,4.7
423,2017-11-29,23,1,1,0.48
423,2017-11-29,25,2,1,24.31
423,2017-11-29,28,2,0,48.67
423,2017-11-29,29,2,1,1.67
423,2017-11-29,30,2,1,0.34
423,2017-11-29,31,2,1,7.48
423,2017-11-29,32,2,0,6.93
423,2017-11-29,33,1,1,3.08
423,2017-11-29,35,2,1,26.72
423,2017-11-29,36,1,1,0.96
423,2017-11-29,38,2,1,23.89
423,2017-11-29,39,1,1,1.12
423,2017-11-29,40,2,1,8.29
423,2017-11-29,41,2,1,4.19
423,2017-11-29,46,1,1,1.21
423,2017-11-29,53,1,1,30.2
423,2017-11-29,30.21,1.06,0,201.92
